,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate,pred_toxic,pred_severe_toxic,pred_obscene,pred_threat,pred_insult,pred_identity_hate,bert_toxic,bert_severe_toxic,bert_obscene,bert_threat,bert_insult,bert_identity_hate
138,d1ca1766d9d1fbcf,"Speedy deletion contested: Shai Bernstein  
Hello Aviados, and thanks for your work patrolling new changes. I am just informing you that I contested the speedy deletion of Shai Bernstein - a page you tagged - because: Not blatantly vandalism or a hoax. Please review the criteria for speedy deletion before tagging further pages. If you have any questions or problems, please let me know.",0,0,0,0,0,0,0,0,0,0,0,0,0.0024739443,0.00024838257,0.00051776576,0.0001568305,0.0005430516,0.00030726581
139,fe8e34e22b1782c7,"if you want to know who all have guest hosted Raw, click this link from WWE's website. http://www.wwe.com/shows/raw/special/allspecialguesthosts/",0,0,0,0,0,0,0,0,0,0,0,0,0.003357494,0.0001975015,0.00052179716,0.00013653887,0.0005634076,0.00026347686
140,5c30af05d874ca27,"sligocki, If you think you know of a more elegant or clear method to explain the fundamental concepts of how GPS works, then let's discuss it on the GPS talk page.  I like more elegant and clear explanations.",0,0,0,0,0,0,0,0,0,0,0,0,0.0027859109,0.0002181166,0.000519887,0.0001443891,0.00054323167,0.00027848195
141,f5f90eebfabcf5b6,"I am a tad uneasy doing this but I will redirect it to the Hogwarts article. Please do not take this as an imprimatur to recreate the article as a section of the Hogwarts article. If you materially disagree with the past deletion(s), you really should seek out DRV.",0,0,0,0,0,0,0,0,0,0,0,0,0.0027022786,0.00022935489,0.00051699515,0.00014827837,0.0005452182,0.0002892797
142,0ed35af5ccc92743,"Hi GoodDay, I have noted that Qwyrxian has weighed in on the issue. I have learned to appreciate his steady advice on matters and suggest that you ask Qwyrxian about this as well. Regarding the number debate, I don't have strong feelings on this, either way. If you do, the DRN process can do no harm and would be quite useful, IMO. If you want my involvement, I would be pleased to help. I became aware of Joyce Banda through this conflict in the past and have grown to admire her leadership. Anything to help the article about her is of interest to me.",0,0,0,0,0,0,0,0,0,0,0,0,0.00234112,0.00026350474,0.0005225445,0.00016369009,0.0005494697,0.00032517285
143,ba529fcfcaf1253a,"Sorry, I think you are right, Sturm-Liouville operators are indeed Hermitian. I put your text back, at the end of the article, but I cut it, since I believe those proofs are rather elementary but technical, and are not benefitting the article a lot.",0,0,0,0,0,0,0,0,0,0,0,0,0.0024781665,0.00024649288,0.00051722786,0.0001565971,0.0005438912,0.00030734314
144,35f425614c74e1f2,"Timeline of artificial satellites and space probes
Thanks for your edit.",0,0,0,0,0,0,0,0,0,0,0,0,0.0028704896,0.00021707347,0.00051998615,0.00014321029,0.00055252924,0.00027722947
145,b5a2a6820949f0eb,"""

 Leonard Horowitz 
Agree with your assessment (Leonard Horowitz).  That IP needs banning - it's clearly partisan editing.  Give me a nudge if you need any support.  """"...even though he's clearly around the bend."""" - chuckle.""",0,0,0,0,0,0,1,0,0,0,0,0,0.005979429,0.00016636573,0.00062598713,0.00012945864,0.000692321,0.0002534904
146,5729331d35527d41,"^^^Again, I agree with this dude. No way Dem Party qualifies as center left to left. More accurate would be center right to center left.",0,0,0,0,0,0,0,0,0,0,0,0,0.005541042,0.00017030786,0.00062781066,0.00012872744,0.0006760042,0.00025175288
147,ff765c133935e1c5,"Labeling Season 2B? 

How should this be done? Netflix's releases for May just came up, and the other 13 episodes of season 2 are listed as May 29th release... only they'll be released as Season 3.

So do we label them as Season 3, as Netflix, an official distributor labels them as such, and simply label them as production codes 214-226, or do we label them as season 2, with an addendum stating Netflix released them as a third season?

Obviously we have a few weeks, but figure getting a collective agreement on what to do now is better. 99.162.156.148",0,0,0,0,0,0,0,0,0,0,0,0,0.0023495147,0.00026416781,0.0005209675,0.00016328447,0.00054838095,0.00032448597
148,813a10d9c700cef8,"No, this is YOUR last warning. This is my talk page and I'll edit what I please on this page. You clearly haven't a clue what you're doing, A520. Your activities will be reported if you do not refrain from them.",0,0,0,0,0,0,1,0,0,1,0,0,0.014765075,0.0001687269,0.0010027818,0.00014702759,0.0011598594,0.00029364624
149,37be8ca3d80e6484,"Anyhow, they're all based on DuMaurier.",0,0,0,0,0,0,0,0,0,0,0,0,0.007060465,0.00016400973,0.0006768213,0.00013036616,0.0007731263,0.0002603877
150,3aa02d4d6d40c3fb,I was testing my professor's hypothesis to see how long it takes for a person's useless edit on wikipedia is reverted.,0,0,0,0,0,0,0,0,0,0,0,0,0.04123162,0.00022585307,0.0021590723,0.0002464776,0.0031405513,0.00056670606
151,96aec1696b5ccf9b,"Hi, I am new to wikipedia and do not understand the references section. Could you give me some guidance?",0,0,0,0,0,0,0,0,0,0,0,0,0.0030247,0.00021234,0.00052026083,0.00014190804,0.00055818056,0.00027417092
152,c93c2e2a065adbd3,"""

I will say this AGAIN, it says the Spanish empire meet the criteria to be called a superpower if the term existed back then, which it did not. The term """"Superpower"""" was coined after WWII to refer to the U.S., Soviet Union, and the U.K., not past superpowers. The Great powers page talks about past superpowers and it would be much better suited there that way the same thing is not talked about in the same articles. And what is with you with the Spanish Empire? The French Empire at it's height was just as powerful as the Spanish empire so why isn't it listed? It meet all of the criteria for being a """"Superpower"""" but it is not here because there are too many former superpowers and listing just a select few is POV, that is why the Great powers page exists, to talk about past and present Great powers/""""Superpowers"""". The Spanish empire is not listed on the great powers page so why don't you add it instead of trying to add it to this page where it does not belong? Also just because you find a source for something it doesn't mean that it is  encyclopedic. Just because something says """"If the term existed back them"""" doesn't mean that it belongs here. User:Daniel_Chiswick 16 April, 2007.""",0,0,0,0,0,0,0,0,0,0,0,0,0.0023074402,0.00026588503,0.0005238411,0.00016386795,0.00054554257,0.00032487846
153,73d9054ece1d3506,"""

SUPREME COURT, STATE OF COLORADO 

No. 98SA447 

ORIGINAL PROCEEDING IN DISCIPLINE 

January 25, 1999 

IN THE MATTER OF FRED BAUDER 

EN BANC ATTORNEY SUSPENDED 

Linda Donnelly, Attorney Regulation Counsel 

James C. Coyle, Assistant Attorney Regulation Counsel 

Denver, Colorado 

Fred Bauder, Pro Se 

Crestone, Colorado 

PER CURIAM 

In this lawyer discipline case, a hearing panel of the supreme court grievance committee approved the findings and recommendation of the hearing board. The board and the panel recommended that the respondent, Fred Bauder, be suspended for thirty days, be required to petition for reinstatement, and pay certain costs before again being allowed to practice law. We accept the recommendation. 

I. 

Fred Bauder was licensed to practice law in Colorado in 1976. He failed to answer the formal complaint filed in this case and the hearing board entered a default against him. The allegations of fact contained in the complaint were therefore deemed admitted. See C.R.C.P. 241.13(b); People v. Paulson , 930 P.2d 582, 582 (Colo. 1997). Based on the default and the evidence presented, the hearing board found that the following had been established by clear and convincing evidence. 

On July 14, 1997, we publicly censured Bauder for soliciting for prostitution during a phone call with the wife of a dissolution of marriage client. See People v. Bauder , 941 P.2d 282, 283 (Colo. 1997). Bauder was ordered to pay the costs of that proceeding in the amount of $2,058.97 within thirty days of the date on the opinion. See id. at 283-84. He did not pay the costs as ordered, however, or file a motion for an extension of time to comply with our order. Moreover, Bauder failed to respond to a letter from the Office of Disciplinary Counsel and has not explained or justified his noncompliance with the order. As a result, a request for investigation was filed against him. Bauder did not respond to the request for investigation. 

The hearing board concluded that Bauder knowingly disobeyed an order of this court in violation of Colo. RPC 3.4(c); and that his conduct also violated Colo. RPC 8.4(d) (engaging in conduct prejudicial to the administration of justice) and C.R.C.P. 241.6(7) (failing to cooperate in a disciplinary investigation). 

II. 

The hearing panel approved the board's recommendation that Bauder be suspended for thirty days, be required to petition for reinstatement, and as a further condition of reinstatement, demonstrate that he has paid the costs incurred in the 1997 proceeding. 

Under the ABA Standards for Imposing Lawyer Sanctions (1991 & Supp. 1992) (ABA Standards ), """"[s]uspension is appropriate when a lawyer knowingly violates a court order or rule, and there is injury or potential injury to a client or a party, or interference or potential interference with a legal proceeding."""" ABA Standards 6.22. However, disbarment is warranted when a lawyer """"(a) intentionally or knowingly violates the terms of a prior disciplinary order and such violation causes injury or potential injury to a client, the public, the legal system, or the profession."""" Id. at 8.1(a). 

The 1997 public censure is an aggravating factor for analyzing the proper level of discipline. See id. at 9.22(a). Other aggravating factors include Bauder's refusal to acknowledge the wrongfulness of his conduct, see id. at 9.22(g); his substantial experience in the practice of law, see id. at 9.22(i); and his indifference to making restitution, see id. at 9.22(j). Because Bauder did not appear at the hearing or offer any evidence, no mitigating factors were found. 

The lawyer respondent has defaulted and apparently ignored the disciplinary proceedings. We elect to accept the board's recommendation. See People v. Rishel , 956 P.2d 542, 544 (Colo. 1998). We are satisfied that the requirement that the respondent undergo reinstatement proceedings and demonstrate by clear and convincing evidence that he is again fit to practice law will adequately protect the public. Accordingly, we accept the recommendations of the hearing board and panel. One member of the court, however, would impose more severe discipline. 

III. 

It is hereby ordered that Fred Bauder is suspended from the practice of law for thirty days, effective thirty days after the issuance of this opinion. It is further ordered that, prior to seeking reinstatement a",0,0,0,0,0,0,0,0,0,0,0,0,0.057477325,0.00037236212,0.0027480337,0.00041939414,0.005000009,0.0010894373
154,f61fb0bc9fe48c96,Thanks; it should be deleted in the beginning of May if not sooner.  (T " C " L),0,0,0,0,0,0,0,0,0,0,0,0,0.0024972493,0.00024878405,0.0005217002,0.00015647529,0.00054929196,0.00030804984
155,04bd87b84c67a594,"blatant canvassing 

Melonbarmonster has been canvassing regarding the request for comment in a highly blatant manner.
Asking for a wide range of opinions seems like a great idea, however his requests seem to be made only to those who are likely to share his opinion.",0,0,0,0,0,0,1,0,0,0,0,0,0.0023942138,0.00025558475,0.0005228848,0.00015934085,0.0005499804,0.0003148066
156,afaef65a0f8ba679,"I already answered you: your material was clearly a subset of the previous one, that's why I re-deleted it. You can find your work at",0,0,0,0,0,0,0,0,0,0,0,0,0.003006665,0.00020620941,0.00052577426,0.00013935236,0.00054770947,0.00026820909
157,f72e1236def58ea2,"Location of crash 

The Location appears to be ouside Wendle court 131-137 Wandsworth Road",0,0,0,0,0,0,0,0,0,0,0,0,0.0035909177,0.00018924371,0.0005450659,0.00013240977,0.0005775443,0.00025659168
158,5fe3ce802adb5693,"You cleaned up some redundancies, so thx.",0,0,0,0,0,0,0,0,0,0,0,0,0.057868216,0.00034734132,0.0040424354,0.00040261226,0.0049042096,0.0010515477
159,41ca4cbf518c5a35,""", 24 August 2007 (UTC)

Let's wait until the ABS release the 2006 Urban Locality data from the census - that seems to be a better indicator of what a """"city"""" is. Although in any case, changing definitions based on something that is not the Statistical District will affect pages such as List of cities in Australia by population, where to say Newcastle is the 7th biggest city in Australia, for example, may not be correct.  13:44""",0,0,0,0,0,0,0,0,0,0,0,0,0.0022544684,0.00027271957,0.0005288976,0.00016659606,0.0005492475,0.0003325285
160,400f3c96fa8a4f80,Wikipedia is the worst idea ever.  It will never work out.  I'm looking forward to the day that Jimmy Wales hangs himself because he's the world's biggest heap of fail since the Pony Express.  Or Zima.,1,0,0,0,1,0,1,1,1,1,1,0,0.032373723,0.0002150716,0.0018891492,0.00021886971,0.002331362,0.00047668786
161,a7f26babdd7b1a69,"One bit of help I can give you
Say the N word.

And also, try to get AAH/BSW stereotype on to Wikipedia.",0,0,0,0,0,0,1,0,1,1,0,0,0.006908534,0.00016280841,0.0006719947,0.00012909979,0.00075015705,0.00025453517
162,79c0024ac6274811,"A tag has been placed on Saint Michael's Church, Paris, requesting that it be speedily deleted from Wikipedia. This has been done under the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group or service and which would need to be fundamentally rewritten in order to become an encyclopedia article. Please read the general criteria for speedy deletion, particularly item 11, as well as the guidelines on spam. 

If you can indicate why the subject of this article is not blatant advertising, you may contest the tagging. To do this, please add  on the top of the page and leave a note on the article's talk page explaining your position. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would help make it encyclopedic, as well as adding any citations from reliable sources to ensure that the article will be verifiable. Feel free to leave a note on my talk page if you have any questions about this.",0,0,0,0,0,0,0,0,0,0,0,0,0.0023169508,0.0002693325,0.0005279314,0.00016505002,0.0005532707,0.00032917404
163,ab18be18e4e461f0,"Removal Of Films 

Why have school of rock and elf been removed from the table.",0,0,0,0,0,0,0,0,0,0,0,0,0.003148156,0.00020182671,0.0005264628,0.00013688917,0.0005604439,0.00026463493
164,873d10c55836cfe4,Through a website full of lies created by you? How is that a valid source?,0,0,0,0,0,0,0,0,0,0,0,0,0.016230395,0.00016960276,0.0011354143,0.00015047597,0.001261276,0.00029618858
165,e25265788ac89218,"your mom is my slave and your father is my bitch 

you all shall bow down to me and your mothers will suck my balls. your father is my slave and i will drive him into the ground with my forhead. as you look upon this page and gasp i enter your soul and devour your flesh.",1,1,1,1,1,0,1,1,1,1,1,1,0.976922,0.2702801,0.94304967,0.037706163,0.83247554,0.14699665
166,603ce8fdda518383,"Thanks for the suggestion, but it's best if uninvolved editors take this request. Substantiation of claims is also welcome as always. Also please do not assume unfamiliarity with formal academic standards of logic.",0,0,0,0,0,0,0,0,0,0,0,0,0.002318019,0.0002662054,0.0005277588,0.00016406573,0.0005540486,0.0003251437
167,f9d7be242727be66,"I appreciate your feedback Rob, thanks for the heads up.",0,0,0,0,0,0,0,0,0,0,0,0,0.002899469,0.00021579565,0.0005183897,0.00014312388,0.0005518545,0.00027690164
168,1ed4f2bccead1629,"Philosophy? 

Why is this article within the scope of the WikiProject Philosophy? The subject matter is economics or psychology.",0,0,0,0,0,0,0,0,0,0,0,0,0.0027994302,0.00021645447,0.0005207766,0.00014416498,0.0005438096,0.00027684437
169,8bf4f9d58756bbff,"Michael Ealy 

Please stop.  If you continue to vandalize pages, you will be blocked from editing Wikipedia.",0,0,0,0,0,0,1,0,0,1,0,0,0.0031398302,0.00020563256,0.00052120734,0.0001399233,0.000561425,0.00027054132
170,bc4209285aa249ef,"""
As should be expected. Any article about any company would need to go into reasonable detail about what the company does/provides; indeed, it would fail notability standards without it. This is especially the case when the vast majority of a company's work is in providing services to others, such as a distributor of independent motion pictures.
That having been said, I may get some input as to whether the article should be named for the subsidiary ... ;) /ATalkPage """,0,0,0,0,0,0,0,0,0,0,0,0,0.0022384706,0.00027929558,0.0005303209,0.00016933,0.00055654784,0.00033963742
171,cdf960abf0895966,"temporary resolution
since the above material cannot remainall WP material is available for any use, including commercial, I have reduced the article to the header, since the institute is clearly notable.

We would appreciate it if you would make others at the Univiersity aware of this policy, to avoid their doing work which cannot remain here.  ''''''",0,0,0,0,0,0,0,0,0,0,0,0,0.0022361896,0.0002797836,0.00052702683,0.0001701991,0.00055719883,0.00034131247
172,0923e2aef842629b,"Nandesuka, you asked for it, you can certify it:
Wikipedia:Requests_for_comment/User_conduct#Use_of_administrator_privileges",0,0,0,0,0,0,0,0,0,0,0,0,0.0035104637,0.00019158087,0.00053389993,0.00013429651,0.0005723534,0.00026231934
173,130210fc5a068bc6,"Master sockers
You'd think these people would run out of socks.",0,0,0,0,0,0,0,0,0,0,0,0,0.114724405,0.0007940612,0.010355874,0.0010867484,0.014345273,0.003443635
174,c43481514c2c7ecf,"""

   and  i have sent E-Mail to both of you. Please check it. If you think i was wrong, then i will apply for unblock.  Emperor  

""",0,0,0,0,0,0,0,0,0,0,0,0,0.0025467942,0.00024641745,0.0005189355,0.00015500911,0.0005507058,0.00030627463
175,a079e539e8cc4ad5,"""

 Good to know 

A bit from your friend's correspondence (under the """"Long time no see"""" headline) found and copied to his talkpage (and subsequently deleted by him). As a Czech speaker you should be able to understand although it is not in Czech (""""Borok"""" means """"chudák"""" in Czech, the rest should be understandable). Darwinek´s grandfather is surely proud of him.  """,0,0,0,0,0,0,0,0,0,0,0,0,0.002347831,0.0002577146,0.00052086543,0.00016075032,0.00054102344,0.00031687255
176,b4d4d084e60240f5,"ha ha, little racist protector can't deal with being called on his lies, what a surprise, same old racist bullshit",1,0,0,0,0,0,1,0,0,0,1,0,0.6020606,0.0083296,0.23290224,0.0046279826,0.20748651,0.022036666
177,9b0cc68c63726ce2,"""
 Odd. It also didn't set my pending change modification via TW, so I've fixed both. The page protection now extends to the original duration, and the pending change modification lasts for one year.  | talk | contribs """,0,0,0,0,0,0,0,0,0,0,0,0,0.0024242834,0.000256419,0.0005202445,0.00016012417,0.0005505812,0.00031685983
178,c1a9258a30a7f7f1,"Mr. Men Wiki 

Dear Adam

TyrannoRanger from Mr. Men here. I'd wish to complain about your blockings on mr. Men wiki. The rules are that IP's are NOT to be perma-blocked. Unblck them or I'll take away your Admin rights. TyrannoRanger 0:52, January 8, 2011 (UTC)",0,0,0,0,0,0,0,0,0,0,0,0,0.00834249,0.00016239723,0.00072342594,0.00013368974,0.0008029856,0.00026232484
179,0851c0ca1c5121b6,"Records of Awesome Editors Who Truly Want To Help==

'As this is not a study of people's hesitancy, it is not a suitable source for claims about the reasons for people's hesitancy. It would appear to be at best a study making claims about vaccines themselves, not a study about hesitancy or about controversy. If this study is the reason for people's hesitancy, then we should be pointing to a reliable third-party source that states that it's the reason, not to the study itself. If we say people stopped going to the beach because of the film Jaws, we use as a reference the source that makes that statement, not the film itself. So no, it's not a reliable source for what you claim you want to use it for. Nat Gertler (talk) 

That has got to be the clearest explanation yet. So what you are saying is cite a source that says there is controversy over the vaccine schedule because there is a correlation with infant mortality, then cite both sources? Or should I use opinion pieces like most of the other references in the article? Even the journal of medicine piece is an opinion piece. Is this where wiki gets the facts, from opinions, then excludes peer reviewed journal articles because it is WP:OR? It is built by popular opinion of the editors, from opinion pieces, not allowing facts...if this is indeed true....though I hope notDcrsmama (talk) 
No, I'm not saying cite both sources. References are there to verify the facts that are being stated in Wikipedia's voice. If the statement being sourced is that there is a controversy due to correlation with infant mortality, then we cite a source that is discussing the controversy - there is no need to cite the study. Even if the source says that there is a controversy because of this particular study, we might mention this study in the text, but the study itself is not reference for the statement. And I am addressing the specific request for input that you made in your initial posting. If you have concerns about the other sources in the article, you may wish to raise them in a specific post about the specific concerns. Nat Gertler (talk) '

From WP:RPS

==",0,0,0,0,0,0,0,0,0,0,0,0,0.0022376827,0.00027946313,0.0005345838,0.00016901045,0.00055365765,0.00033778083
180,c6b02edae2ddb804,"""

 A barnstar for you 

  Football (soccer) barnstar Thank you for stepping up to assist with the Portland Thorns season article! Your work is much appreciated.   """,0,0,0,0,0,0,0,0,0,0,0,0,0.0026059712,0.00023275205,0.0005135491,0.0001505509,0.000540234,0.0002918822
181,a4fa5fa6ae6a605e,I'm not adding evering I can find about condoms that isn't nice. And as for Bibles and the environment can you flush a Bible down the toilet. I'd like to see someone try...,1,0,0,0,0,0,1,0,1,0,0,0,0.13067025,0.0009763742,0.010542413,0.0012268814,0.017295653,0.0038001577
182,49cc0747dd9d97f4,"STFU 

I don't like you.  Go away.",1,0,0,0,0,0,1,0,0,0,1,0,0.28381047,0.0044414313,0.028635334,0.004385346,0.060679093,0.016483862
183,5846decf8a3c8eea,"Grant Gordon
Hi, I have nominated the article Grant Gordon for deletion on the grounds that it does not explain the notability of the person, and does not have any verified external sources linked.  The discussion is here and as you are the creator of the article I would welcome your input.

Separately, I notice that you have recently created the article Fast Stream.  It is my assumption that you are intending to build this into a full encyclopedic article looking at the history of the fast stream, the notable successes, and the significance that it plays in the British civil service.  Given the current level of drafting on this article, there is a good chance that I or another editor might nominate this article for deletion as well.  I'd be happy to help point you in the right direction on either of these articles.",0,0,0,0,0,0,0,0,0,0,0,0,0.002286489,0.00027005502,0.0005262505,0.00016569639,0.0005510277,0.00033020656
184,5c8d1231cd6f92d7,That Andy isn't banned seems to scream an obvious point. This is one of the weakest arbcom bans I've seen in a long while.,0,0,0,0,0,0,0,0,0,0,0,0,0.019352134,0.0001745227,0.0012465002,0.00016146556,0.0014522776,0.00032063772
185,a18a697cd0e97627,"""

 Blocking Mardyks (2012) 

Excellent work there Shii. We can't have his kind getting us to think about what the Maya actually say about their own prophecies. We insulted him, offended him and abused him and he just had to be ethical and persistant. BLOCK those Mother Fukkers!!! Taking out the entire Santa Fe Public Library system is a great preemptive strike also. There may be others of his kind, that sympathize with those """"Indians"""". These people actually LOVE the Earth and that is without reliable sources! We kicked their asses and have the right to write THEIR history and interpret THEIR sacred teachings however we please. We need more from college students who have been indoctrinated in the Church of Academia. That piece by Stitler is one of the most exaggerated and opinionated and so yeah, use that as the title of the page! And by all means give John MAJOR Jenkins his own section. Not a single scholar or Mayanists agrees with his appropriated theory and this kind of hypocrisy and arrogance is what Wiki is all about. We can get away with it, by continuing to use our power to censor free thinkers like Mardyks and his kind. Sony Pictures is paying us all off with tickets, so let us know how many you want. FREE popcorn, too! Whoopee! Best wishes from Jimini Cricket 97.123.26.228  """,0,0,0,0,0,0,1,0,1,1,1,0,0.11054945,0.0012021123,0.04175279,0.0012644617,0.020009672,0.0042872513
186,ea2e5b10c47011ba,"New temple consecrated in Tividale, West Midlands, UK 

http://www.venkateswara.org.uk/ 

see also bbc news

http://news.bbc.co.uk/2/hi/in_pictures/5272882.stm

Johnmarkh",0,0,0,0,0,0,0,0,0,0,0,0,0.002848533,0.00021813471,0.00051470974,0.00014482564,0.0005418409,0.00027925725
187,c1ad0a446fe9babe,Fine! I see you're not gonna work with me here! Screw you then!,1,0,0,0,1,0,1,0,0,0,1,0,0.4802737,0.006193008,0.076850325,0.0053195097,0.15597916,0.021611497
188,574e7186b1877b1d,"Image:IMG 0190.JPG listed for deletion 
An image or media file that you uploaded or altered, Image:IMG 0190.JPG, has been listed at Wikipedia:Images and media for deletion. Please look there to see why this is (you may have to search for the title of the image to find its entry), if you are interested in it not being deleted. Thank you.   (talk) (email) (Contr.)",0,0,0,0,0,0,0,0,0,0,0,0,0.002325603,0.0002693926,0.0005295721,0.00016485955,0.00055278285,0.00032843582
189,0ef4544be1d4c193,And I was referring to the American losses. And how do I know that you have the sources you say you have?,0,0,0,0,0,0,0,0,0,0,0,0,0.004783635,0.00017097316,0.00058176747,0.00012862842,0.00063046697,0.0002522442
190,20bda48060e7cccf,"""

Stamp
 

Here's a stamp from the Faroe Islands for you! Stamps from the Faroe Islands somehow promote WikiLove and hopefully this one has made your day better. Spread the WikiLove by giving something friendly to someone else, whether it be someone you have had disagreements with in the past or a good friend. Make your own message to spread WikiLove to others! Happy editing!   """,0,0,0,0,0,0,0,0,0,0,0,0,0.0027853225,0.00022309067,0.00051531405,0.00014655449,0.00054409605,0.00028485886
191,b73ab3dde4725c5e,"""

 Add-in of old material or add to new page 

This edit was definately a great improvement, the only thing is it stripped out some information that I think was good. How about we add some of it back in or add some of it to start a new artcile Goddard Space Flight Center Facilities or List of facilities of the Goddard Space Flight Center or something like that. Comments? Here is the material that was taken out on that edit:

West Campus
The West Campus contains buildings that support administration, research, design and construction of spacecraft, operation of spacecraft, information storage and archival, and data analysis. The buildings generally are two to three stories high, often brick, and simply detailed. Amenities include two cafeterias, a base exchange operated by the Goddard Employees Welfare Association (GEWA), a library, a health services unit, a post office, and recreation areas. West Campus facilities include:
The Diffraction Grating Evaluation Facility (DGEF) was developed at Goddard to evaluate optical components such as diffraction gratings, mirrors, and filters as well as detection systems used in space instrumentation. 
The Flight Dynamics Facility (FDF) provides engineering services to missions including orbit determination, attitude determination, maneuver planning, spacecraft navigation systems, and attitude sensor performance analysis. Currently, FDF provides orbit and attitude determination for more than 15 NASA spacecraft, and also supports Space Shuttle operations and expendable launch vehicles. 
The High Capacity Centrifuge located in Building 15 is a 30 g rotary accelerator capable of rotating 5,000 pound payloads at up to 30 RPM and is housed in its own circular building. Tilt fixtures allow the orientation of test articles in a wide range of attitudes and angles. 
The NASA Communications Network (NASCOM) is a global system that provides communications support to all NASA projects. Voice, data, and teletype links are available through the network for connecting the Tracking and Data Relay Satellite System (TDRSS) with user spacecraft control centers. Land lines, submarine cables, and microwave/satellite links make up this communications system. 
The Network Control Center (NCC) manages the total Space Network. The NCC schedules and configures the TDRSS and monitors the status of ongoing scheduled services. Operators schedule emergency services, isolate any problems in the system, and restore faulty user services. The Control Center communicates with other stations through the NASCOM network.
The Building 3/13/14 Payload Operations Control Centers (POCC) are facilities that provide support to one or more spacecraft missions. Some are operated from GSFC, for example SOHO, and some are operated from offsite, for example Swift. Equipment located in control centers handles all data, generates commands, and interfaces with other stations. The control centers also process experiment commands and telemetry, and control payload and instrument operations. The Hubble Space Telescope Control Center (STOCC) in Building 3 is the facility where Hubble Space Telescope (HST) managers and engineers monitor and control the orbiting observatory. Past missions operated at GSFC include the Compton Gamma Ray Observatory, COBE, and IUE.
The Space Environment Simulator is a three-story high thermal-vacuum chamber (nicknamed """"The SES"""") located in Building 10 that features an 8.2 meter diameter by 12.2 meter high vacuum chamber capable of simulating temperature and vacuum conditions for virtually any launch or orbital environment condition. Shroud temperatures within the chamber can be controlled to -180 °C to +100 °C. 
The National Space Science Data Center (NSSDC) at GSFC provides online and offline access to a wide variety of astrophysics, space plasma and solar physics, lunar and planetary, and Earth science data from NASA space flight missions. NSSDC also provides access to online information for the spacecraft and experiments that have or will provide public access data. 
The Spacecraft Fabrication Facility where Goddard technicians and engineers manufacture components used for spacecraft assembly. This includes the tools which the astronauts use in space as well as the spacecraft themselves.
The Building 29 Spacecraft Systems Development and Integration Facility is a 7990 m² facility that contains one of the largest cleanrooms in the world. The High Bay Cleanroom is a , class 1,000 (M4.5), horizontal flow cleanroom measuring 30.5 x 38 x 27 meters (100'x125'x89'). Its five {{con",0,0,0,0,0,0,0,0,0,0,0,0,0.0022166376,0.00027312106,0.00052947545,0.00016701357,0.00054413493,0.0003305817
192,11983a369162ed74,"Nah, that's too obvious.  Besides, your average Wikipedophile would never heed the opinion of a lowly IP-identified user ( 65.78.144.186",0,0,0,0,0,0,0,0,0,0,0,1,0.045878746,0.0002514712,0.0026770197,0.00027386707,0.0033664303,0.000679094
193,5ba884701ded079a,"Tyrannosauridae
Hey, I've noticed that you are the major contributor of the article. I have been doing some cleanup of the article, and if don't mind, I will nominate it for wp:GAN.",0,0,0,0,0,0,0,0,0,0,0,0,0.0052887313,0.00016873913,0.0005946831,0.00012968869,0.0006626422,0.0002544743
194,868a914a3eaac1b2,"Max von Sydow 

Nominated for Extremely Loud and Incredibly Close (film) and he is currently 82, making him the oldest ever academy award nominee.",0,0,0,0,0,0,0,0,0,0,0,0,0.037507724,0.00022877155,0.0025985613,0.00024817258,0.0029017047,0.0005869819
195,d3b72f96f5c06032,"""

Two of the other articles seemed unbiased. Racial inequality in the American criminal justice system is a bit WP:POV in its title. If it can't be """"proven,"""" the article goes away. A bit whiny and pov-ish. Oh, well.   """,0,0,0,0,0,0,0,0,0,0,0,0,0.004721178,0.00017288317,0.0005667001,0.00012930516,0.0006306809,0.0002541729
196,67af0c3776e7b9ce,""":""""Can a redirect really be a primary topic?"""" - Good question. I associate the topic title with the Metallica song.  I think if you did a straw poll to music fans, most would also associate it with Metallica first. Looking at the article for the band, to me it doesn't meet the notability of a band.  WP:BAND #5 states """"Has released two or more albums on a major record label or on one of the more important indie labels"""".  This band has released only two albums, on a label that doesn't (yet) have its own article, hence not meeting this requirement. The current article shows the band existed, but doesn't really offer any WP:GNG. '''''' Dick Laurent is dead 

""",0,0,0,0,0,0,0,0,0,0,0,0,0.0022751964,0.00026808944,0.0005224867,0.0001654717,0.0005456289,0.0003279349
197,5f7c3e12ee99cccf,"Please forgive me 

Hi Sandstein, may I please ask you to forgive me for everything I have done to you? Thank you.  
 I forgive you. You only need to focus on your pictures and deal with the complicated topics in a mature, neutral, reasonable way. That's it You got in trouble for being fundamentalist and extremist, and that always leads to conflict. Wake up some day feeling red and blue, black and white, Jew and Arab, Lefty and Righty,... You will realize that all have wrong sides and right sides at the same time. Being neutral is about learning to point those things that are right regardless of the topic and those that are wrong also regardless of the topic but respectfully.",0,0,0,0,0,0,0,0,0,0,0,0,0.0023994024,0.0002524576,0.0005206031,0.00015854397,0.0005414524,0.00031180025
